Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1786613892,2026-08-13T09:38:12Z,WMT3178,"45.630844,9.082344",10525,316,134
1786613894,2026-08-13T09:38:14Z,WMT3178,"45.628372,9.085895",10575,318,134
1786613897,2026-08-13T09:38:17Z,WMT3178,"45.626312,9.088841",10600,320,134
1786613899,2026-08-13T09:38:19Z,WMT3178,"45.623795,9.09246",10675,323,134
1786613901,2026-08-13T09:38:21Z,WMT3178,"45.621613,9.095581",10725,323,134
1786613903,2026-08-13T09:38:23Z,WMT3178,"45.619492,9.098757",10800,325,134
1786613905,2026-08-13T09:38:25Z,WMT3178,"45.617249,9.102039",10850,326,134
1786613908,2026-08-13T09:38:28Z,WMT3178,"45.614731,9.105723",10950,328,133
1786613910,2026-08-13T09:38:30Z,WMT3178,"45.61235,9.109407",11025,328,133
1786613922,2026-08-13T09:38:42Z,WMT3178,"45.599121,9.129705",11525,332,132
1786613935,2026-08-13T09:38:55Z,WMT3178,"45.585953,9.150169",12075,335,132
1786613967,2026-08-13T09:39:27Z,WMT3178,"45.552063,9.201921",13650,334,133
1786613998,2026-08-13T09:39:58Z,WMT3178,"45.516125,9.247675",14875,340,141
1786614030,2026-08-13T09:40:30Z,WMT3178,"45.476929,9.292156",16050,349,141
1786614062,2026-08-13T09:41:02Z,WMT3178,"45.435963,9.338982",17175,357,141
1786614094,2026-08-13T09:41:34Z,WMT3178,"45.394547,9.386444",18425,360,141
1786614126,2026-08-13T09:42:06Z,WMT3178,"45.351929,9.435163",19450,369,141
1786614157,2026-08-13T09:42:37Z,WMT3178,"45.310272,9.48264",20475,372,141
1786614189,2026-08-13T09:43:09Z,WMT3178,"45.267288,9.531686",21425,380,140
1786614221,2026-08-13T09:43:41Z,WMT3178,"45.22348,9.581517",22450,381,141
1786614253,2026-08-13T09:44:13Z,WMT3178,"45.179626,9.631021",23250,387,141
1786614284,2026-08-13T09:44:44Z,WMT3178,"45.135326,9.681032",23700,391,141
1786614316,2026-08-13T09:45:16Z,WMT3178,"45.090263,9.731877",24300,395,141
1786614347,2026-08-13T09:45:47Z,WMT3178,"45.044319,9.78366",25075,400,141
